inchi,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
"InChI=1S/C6H13NO2/c1-4(2)5(7)3-6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)",0.308709725,1.759802293,2.997639433,3.205402922,3.00913562,3.049425283,3.520294031,3.218594564,3.185603123,2.944863572,3.777920191,3.272502452,3.578858011,3.642185312,2.898052807,3.454694239,3.023916886,3.177901206,3.262532706,3.026361819,2.838833277,3.148855591,3.179809472,3.034779707,2.921823511,3.143590115,3.075335754,3.353389849,3.092893837,3.089743973,3.061103278,3.272194955,3.0662525,3.063471171,3.213874664,3.132804021,3.314952661,3.253746748,3.165318258,3.09071263,3.145287604,3.163160042,3.023756142,3.226170906,3.146736154,3.267221698,2.991897322,3.158258913,3.184201201,3.089605959
"InChI=1S/C8H11N/c1-9(2)8-6-4-3-5-7-8/h3-7H,1-2H3",0.243959531,2.093522863,3.594614539,3.166031079,3.088272367,2.785837279,3.215791625,2.98092448,3.027460753,2.8530637,3.291702331,2.871364044,3.553939837,3.156178586,3.24026976,2.954595932,3.192670338,2.978411364,3.113905301,3.198033463,3.302987604,3.126634382,3.196277762,3.355090683,2.953023205,3.198546799,3.367668886,3.249822637,2.932775086,3.238739733,2.922050135,2.96158729,3.127414631,3.045873678,3.26385687,2.977830891,3.093603872,3.27242202,3.130285439,3.051253626,3.077032786,3.257895184,3.199896076,3.078562469,3.212441024,3.118563517,2.974423768,3.044408547,3.031497173,3.050154502
"InChI=1S/C6H9NOS/c1-5-6(2-3-8)9-4-7-5/h4,8H,2-3H2,1H3",0.292965263,2.061218843,3.566082919,3.042783436,3.3197399,2.956563752,2.799184397,3.10266829,3.060870356,2.83049112,3.340033607,3.021692856,3.715081243,3.296866152,3.184884212,3.011674949,3.051699923,3.124753588,3.102690991,3.30024765,3.471854235,3.219017098,3.178775399,3.269199015,3.063149375,3.163035147,3.112683577,3.202778837,2.800025134,3.154617153,3.002298618,3.109558599,3.116615769,3.240755729,3.29248749,3.242627808,3.226353297,3.080757015,3.346961717,3.120214689,3.264243142,3.374475426,3.335664278,3.331161168,3.276537483,3.057653471,3.274692183,3.377500427,2.889679015,2.99199075
"InChI=1S/C9H15N4O8P/c10-7-4(8(11)16)12-2-13(7)9-6(15)5(14)3(21-9)1-20-22(17,18)19/h2-3,5-6,9,14-15H,1,10H2,(H2,11,16)(H2,17,18,19)",0.810736011,3.040858409,3.52910322,3.295156688,2.956205316,3.514953817,2.473697643,3.914698008,2.737858055,3.253346997,2.672527312,3.664958613,3.112616896,2.255825819,3.290296178,3.029039838,3.380256002,3.389123013,3.102985594,2.855659497,3.203098606,3.002017007,3.239729825,2.934484809,3.290016715,2.97569076,2.845553375,3.172597669,2.732828297,3.153529808,3.270790372,3.37597399,3.080746677,3.032696088,3.209254433,3.456810833,3.224182616,3.248675427,2.886931354,3.400151825,2.781624757,2.996198006,3.009589375,3.060305231,3.112488528,3.285099044,3.13977324,3.09541722,3.284702013,3.274673276
"InChI=1S/C9H14N3O8P/c10-5-1-2-12(9(15)11-5)8-6(14)7(4(3-13)19-8)20-21(16,17)18/h1-2,4,6-8,13-14H,3H2,(H2,10,11,15)(H2,16,17,18)",0.765308907,3.064214524,3.402937098,3.241579116,3.086723457,3.354139238,2.71942301,3.836270374,2.517459466,3.342767642,2.582128904,3.551878846,3.092006152,2.196704391,3.301046889,3.023262554,3.382612843,3.415921354,3.04833365,2.817090305,3.139963388,2.887696688,3.324237786,2.836486673,3.335977529,2.993059826,3.007071817,3.127277551,2.828436299,3.064523739,3.189568168,3.405503526,3.141767084,3.093962041,3.237356772,3.226734052,3.18012065,3.122573802,3.002358816,3.44666961,2.663730635,3.238499397,2.861871621,3.036259112,3.0016283,3.403756504,3.276884148,2.907683938,3.319942913,3.290896879
"InChI=1S/C10H15N5O/c1-7(4-16)2-3-11-9-8-10(13-5-12-8)15-6-14-9/h5-7,16H,2-4H2,1H3,(H2,11,12,13,14,15)",0.62367692,2.761838543,4.431983151,3.119527427,2.748669229,3.39520795,1.889389754,4.128121651,3.267853815,3.359481025,2.623948236,3.543154539,3.314715,3.037743058,3.027673358,3.225524131,3.347789939,3.174545973,3.479029334,3.068575484,3.078906088,3.09134653,3.431959191,2.706348801,3.070032593,3.401856188,3.333102033,3.166419567,3.555428684,3.35456662,3.389888879,3.537992698,3.040935493,3.14717432,2.75378883,3.20339452,2.835740366,3.158846373,2.766824111,3.059578482,3.405951227,2.794358925,3.263432826,3.285633347,3.482195831,3.055656242,3.133023927,3.026313956,3.19077418,2.930139789
"InChI=1S/C13H21N3O8S/c1-6(17)13(24)25-5-8(11(21)15-4-10(19)20)16-9(18)3-2-7(14)12(22)23/h6-8,17H,2-5,14H2,1H3,(H,15,21)(H,16,18)(H,19,20)(H,22,23)",0.929979041,1.963639151,2.597492665,2.660731971,3.895768966,3.37600143,3.190344029,3.109572992,3.284999043,3.100729604,3.587282251,3.635995771,3.165082474,3.23745255,3.051197814,3.368138039,2.867352822,3.759160618,3.262153496,2.872184783,2.93338079,3.323199284,2.987419226,2.865793382,3.58559838,2.542158416,2.688189096,3.183002958,3.213739611,2.943408892,3.05328304,3.314990048,3.39382248,3.009805363,3.062539127,3.545906315,3.292755471,3.088459445,3.113620718,3.107069199,3.367882706,3.604872964,2.894989358,3.681025498,3.109133869,3.282486649,3.431443877,3.275819474,2.687250436,3.380303921
"InChI=1S/C19H21NO4/c1-23-17-4-3-11-7-15-13-9-16(21)18(24-2)8-12(13)5-6-20(15)10-14(11)19(17)22/h3-4,8-9,15,21-22H,5-7,10H2,1-2H3",0.807900057,4.464460807,3.888917488,3.127884632,3.273614683,2.640948373,3.191374748,2.629911626,3.480598666,3.371771828,3.210833022,3.301645967,2.326726584,3.119247029,3.086387678,3.448199029,3.203878459,3.258614394,3.068915016,3.062118991,3.067187001,3.12129767,3.154097956,3.319285517,3.348176829,3.271569379,3.269357471,3.012219788,3.354521262,3.207362874,2.270670976,3.249976109,3.249124898,3.011140781,3.459485779,3.126673161,3.110163119,3.588618365,3.008559185,3.35077718,2.761378714,3.127088964,3.077830793,3.562623312,3.356662854,3.301702824,3.483715521,2.824665149,3.263279528,3.037469507
"InChI=1S/C6H6NO6P/c8-7(9)5-1-3-6(4-2-5)13-14(10,11)12/h1-4H,(H2,10,11,12)",0.281380313,2.271112486,3.387735273,3.174562619,3.159850443,2.968663525,3.250588309,3.156306056,2.989638829,3.023250142,3.122473509,3.282189293,3.056976113,2.651666867,3.351288552,2.954505221,3.332828352,3.166174964,2.921794695,3.020938147,3.511995251,2.980826774,3.287123868,3.310306803,3.42346944,3.076305287,3.054320715,3.076845636,2.810885571,3.186179133,3.231222662,2.861577575,2.966139645,4.023823582,3.245692747,3.286132069,3.281791646,3.211495638,2.959935066,3.182745048,2.848356818,2.927731837,3.027691136,2.763339562,3.05330447,3.348300075,3.090846074,3.093739104,3.363791766,3.160836409
"InChI=1S/C10H14N5O8P/c11-10-13-7-4(8(18)14-10)12-2-15(7)9-6(17)5(16)3(23-9)1-22-24(19,20)21/h2-3,5-6,9,16-17H,1H2,(H2,19,20,21)(H3,11,13,14,18)",0.92747348,3.647524743,4.050120448,3.241938221,2.952823217,3.579033656,2.052255994,4.345274001,2.764795271,3.781034322,2.483987096,3.987313762,3.01417682,2.548488616,3.137664902,3.252870166,3.390146913,3.405144331,3.153732806,2.576956147,2.921021536,3.082987681,3.707029716,2.517577826,3.184632063,3.187243117,3.196470959,3.30735641,3.089882548,3.216569075,2.958997632,2.898322886,2.850670183,3.161060085,3.062725597,3.565583641,3.240292545,3.040637013,2.975177264,3.188947141,2.869408852,3.248822116,3.054258097,2.981579243,3.013469386,3.369298295,3.184866431,2.910440699,3.227040174,3.27084174
"InChI=1S/C10H10O3/c1-13-9-4-2-3-8(7-9)5-6-10(11)12/h2-7H,1H3,(H,11,12)",0.231807926,2.371720259,3.347323001,3.109524038,3.032395841,2.63912751,3.173157373,3.025590757,3.029839313,2.703488462,3.376301007,2.895082977,3.457162184,3.254703072,3.16184923,3.058159956,3.114301903,3.002895708,3.097953565,3.309541154,3.383501787,3.119947009,3.159595183,3.431802985,2.983336365,3.38918888,3.248741447,3.14291827,2.951512132,3.211123645,2.714072946,3.100946343,3.17915982,3.128162562,3.160578641,3.180630302,3.186541934,3.191133663,3.14792172,3.278273691,3.253628822,3.140125712,3.162923017,3.113050683,3.139642746,3.135516891,3.028789691,3.172867432,3.137275827,3.161004334
"InChI=1S/C10H10O3/c1-13-9-5-2-8(3-6-9)4-7-10(11)12/h2-7H,1H3,(H,11,12)",0.234193321,2.364101897,3.35542112,3.108273173,3.033175448,2.642765769,3.181595484,3.024454601,3.03488187,2.707144922,3.376587515,2.892269724,3.471046676,3.248548638,3.15894966,3.056506856,3.115396558,3.012928794,3.092905411,3.304339951,3.380021998,3.105939838,3.170108452,3.422132613,2.990513685,3.401295786,3.231222303,3.134207001,2.945655256,3.202559313,2.736968233,3.085957974,3.169969995,3.118045781,3.177006166,3.18172289,3.172333831,3.150737929,3.161408479,3.266216442,3.2734982,3.117053463,3.147613953,3.105093147,3.142074193,3.132230424,3.01760041,3.165532952,3.110069559,3.155844863
"InChI=1S/C5H6O4/c1-3(5(8)9)2-4(6)7/h1-2H2,(H,6,7)(H,8,9)",0.261237379,1.851785541,2.941954303,3.238895676,3.022420424,2.966357244,3.529683514,3.321109265,3.208133578,2.887568838,3.843729695,3.316109206,3.600859077,3.60324613,2.945685123,3.388262394,2.913127092,3.228205139,3.178930558,3.059650822,2.835347976,3.193087205,3.123001657,2.992251008,2.890569176,3.175259632,3.074464499,3.319393891,3.05246996,3.078778077,3.056462878,3.262913584,3.134729118,3.109209967,3.244455544,3.145638328,3.204572501,3.12670893,3.212828579,3.300575884,3.118820372,3.190334074,3.06010449,3.089899981,3.145238608,3.140008256,3.022647602,3.168364881,3.19587639,3.136629962
"InChI=1S/C7H15NO2/c1-3-5(2)6(8)4-7(9)10/h5-6H,3-4,8H2,1-2H3,(H,9,10)",0.321513439,1.755214992,3.003630031,3.210892027,3.013931222,3.125526639,3.553406645,3.239145339,3.182388422,2.92908784,3.823328217,3.239354562,3.503454379,3.646296619,2.784609743,3.363473546,3.020398148,3.134138601,3.194869435,3.042833326,2.83454356,3.221928503,3.168307564,2.944391669,2.9972753,3.204734779,3.136882412,3.256933411,3.05397771,3.153512563,3.100807371,3.248663836,3.12658187,3.032289965,3.147864622,3.137842992,3.330152828,3.228203535,3.213753345,3.109160376,3.1485996,3.157430965,3.07258603,3.226542693,3.157577563,3.295799036,3.051669183,3.168468699,3.220755181,3.047374318
"InChI=1S/C10H13NO2/c11-9(7-10(12)13)6-8-4-2-1-3-5-8/h1-5,9H,6-7,11H2,(H,12,13)",0.401034143,2.165418671,3.546939733,3.03465527,2.884972927,2.658946278,3.288510126,2.875876297,3.132005136,2.831283981,3.316350972,2.807059429,3.692972119,3.122716907,3.072339425,2.944055927,3.14493459,3.12674483,3.016309767,3.106675438,3.254979111,3.292865329,3.079759275,3.274293776,2.877088581,3.090481692,3.267765855,3.367345432,2.901724152,3.265249973,2.944458753,2.971219444,3.147471379,3.11025646,2.988594656,3.185711714,3.132407395,3.230034694,3.038307382,3.072401245,3.242957261,3.239744953,3.216058622,3.210461254,3.194845754,3.289669185,3.038636565,3.164880225,3.15169099,3.164993407
"InChI=1S/C20H42NO7P/c1-5-6-7-8-9-10-11-12-13-14-20(23)26-17-19(22)18-28-29(24,25)27-16-15-21(2,3)4/h19,22H,5-18H2,1-4H3",0.694381774,2.346403884,2.384310561,3.380415477,3.51439223,4.251153721,4.096724351,3.535736432,3.187520039,3.437982363,3.630580449,3.937103558,2.480473258,2.656903528,3.393621371,3.296394621,3.550250243,3.240204782,3.024222511,3.020486814,3.069793878,2.905871319,3.138214241,3.426277382,3.24709091,3.289998132,3.297381735,3.274267486,2.669723779,3.204376215,3.148843997,3.003983145,3.192331004,3.090448638,3.275829245,2.914941266,2.982669806,3.238587862,2.926293998,2.520594828,2.832479389,3.235686513,3.067743274,3.042109701,3.174119499,2.967662682,3.145471662,3.187219781,3.271952472,3.179126643
"InChI=1S/C18H38NO7P/c1-5-6-7-8-9-10-11-12-18(21)24-15-17(20)16-26-27(22,23)25-14-13-19(2,3)4/h17,20H,5-16H2,1-4H3",0.679563787,2.343531428,2.394093623,3.375796369,3.502355318,4.238110011,4.074137808,3.524146965,3.169664473,3.407247121,3.615043607,3.945766446,2.490129387,2.664710246,3.404367537,3.30138016,3.530831934,3.231800251,3.026970356,2.999747217,3.063248346,2.903770983,3.135495749,3.412389694,3.261274204,3.269744628,3.294205698,3.279510511,2.659524846,3.201638631,3.132192721,3.002866895,3.194121476,3.099662128,3.312147879,2.908469728,2.984516993,3.244568419,2.918182986,2.517020622,2.834471163,3.244110892,3.023367399,3.033316113,3.193526321,2.972962055,3.113765417,3.18654903,3.277479184,3.196584823
"InChI=1S/C26H53NO3/c1-3-5-7-9-10-11-12-13-14-15-16-18-19-21-25(29)24(23-28)27-26(30)22-20-17-8-6-4-2/h24-25,28-29H,3-23H2,1-2H3,(H,27,30)",0.727437342,2.213457584,2.543471063,3.25942154,3.225832943,3.848228874,3.943141471,3.356211169,3.407535254,3.461203023,3.540684808,3.341212784,2.706498669,3.269313105,2.937221964,3.282254208,3.246372033,3.540830634,3.16219106,3.271910524,3.168070656,3.35790148,3.091743667,2.89332089,3.227697172,2.83698869,2.962109158,3.07611413,3.085343428,2.826862016,3.187228181,3.270790871,3.233648352,2.684718078,2.631536113,3.034321813,3.057415373,3.102339663,3.305100779,2.936726363,3.340395781,3.112920519,3.393532659,3.169500007,3.005844529,3.033283969,3.594414099,3.193321383,3.391630861,2.858154781
"InChI=1S/C24H47NO7/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-19(27)18(25)17-31-24-23(30)22(29)21(28)20(16-26)32-24/h14-15,18-24,26-30H,2-13,16-17,25H2,1H3",0.70703157,3.355316265,2.229113523,3.171827236,3.117421368,3.596861615,3.328326361,3.440747021,2.870948427,3.207165097,3.130927099,2.910770172,3.488625445,2.774754599,3.132363435,2.839589767,3.480614999,3.294452543,3.071379885,3.293114521,3.380109098,3.259679592,2.978277149,3.180901528,3.486751801,2.867355623,2.805797899,3.020057821,2.789215202,2.870741933,3.025919131,2.887000197,3.223695392,2.76737052,2.638273583,3.139641285,2.785867727,3.02486399,3.146834652,2.926647877,3.392025624,3.150138758,3.288708266,3.269400492,3.142149959,3.173536349,3.220860082,3.232038467,3.377920214,2.966237621
"InChI=1S/C27H30O15/c1-9-17(31)20(34)22(36)26(39-9)38-8-15-18(32)21(35)23(37)27(41-15)42-25-19(33)16-13(30)6-10(28)7-14(16)40-24(25)11-4-2-3-5-12(11)29/h2-7,9,15,17-18,20-23,26-32,34-37H,8H2,1H3",0.906034355,7.090252665,1.796718146,2.965177582,3.131744282,3.141611987,3.073931064,3.516574544,2.683134899,2.704220719,3.378815683,3.297071539,3.717167173,3.240028499,3.155525553,3.008227728,3.244253545,3.095691049,3.19611162,3.014357849,3.045727468,3.202065678,3.215985541,2.985851136,3.276864521,2.6882611,3.108936417,3.295295597,2.830930392,3.049283974,3.388832294,3.086657942,3.174066358,3.215276026,3.106667342,2.891966138,2.848898989,2.9714347,3.182049421,3.20628129,3.275917795,3.18756195,3.075472844,3.026992304,3.123270755,3.076314938,3.07753279,2.976534502,3.041371242,2.963332891
"InChI=1S/C21H24O9/c22-10-16-18(26)19(27)20(28)21(30-16)29-15-9-12(23)8-14(25)17(15)13(24)7-6-11-4-2-1-3-5-11/h1-5,8-9,16,18-23,25-28H,6-7,10H2",0.740539601,4.76445655,2.666027479,2.930471226,3.014559402,2.948375063,3.139534579,3.088727887,2.949062275,2.806170325,2.995561662,3.079637171,2.968145428,2.714236189,3.215745442,2.973800782,3.197027002,3.467788466,3.311365779,3.145425191,2.841327584,3.290825031,2.716088868,2.923583493,3.084750769,2.914250984,2.821931582,3.228991244,2.757647053,2.808932483,2.96891336,2.920858893,3.041472916,3.005263558,2.818675093,2.862739429,3.063214285,3.435854475,3.21551423,3.023213658,3.167219933,3.487256779,3.342781935,2.975693063,2.87863889,2.847723915,3.045642922,3.376940854,3.318454532,3.046876629
"InChI=1S/C28H32O14/c1-11-21(31)23(33)25(35)27(39-11)38-10-19-22(32)24(34)26(36)28(42-19)40-14-7-15(29)20-16(30)9-17(41-18(20)8-14)12-3-5-13(37-2)6-4-12/h3-9,11,19,21-29,31-36H,10H2,1-2H3",0.866399479,7.006116284,1.849382514,2.965098993,3.186882728,3.153900812,3.10259931,3.488456959,2.715671406,2.683618424,3.374453537,3.353037778,3.490770638,3.251315049,3.196940445,3.055800469,3.28013954,2.969716098,3.277235649,3.098026928,3.012756116,3.198327436,3.130992488,3.183110018,3.307302415,2.821351549,3.26164821,3.256539685,2.96055517,3.199265264,3.050068013,3.234977431,3.227227314,3.24526928,3.235193648,2.952833884,3.04152459,2.873961604,3.201316704,3.039924712,3.525437829,2.929718274,3.060458623,2.954976389,3.09515162,3.123681773,3.033376345,2.958669826,2.896253706,3.108468055
"InChI=1S/C27H30O16/c28-7-17-20(33)22(35)24(37)26(42-17)39-10-4-12(31)19-13(32)6-14(40-16(19)5-10)9-1-2-11(30)15(3-9)41-27-25(38)23(36)21(34)18(8-29)43-27/h1-6,17-18,20-31,33-38H,7-8H2",1.050051829,7.245034719,1.61454245,2.920815808,3.080496694,3.206724774,3.097052161,3.421992823,2.652510633,2.504742553,3.235456712,3.413003537,3.612269248,3.367455547,3.23457274,3.068970022,3.171168835,3.021021243,3.113107204,3.166241436,3.127488206,3.250494589,3.186210184,2.978417876,3.1575312,2.899047326,3.199485102,3.233198408,3.064443474,3.106688157,3.151562899,3.263836605,3.145579411,3.431178076,3.053816189,2.995505826,2.994877997,3.061482132,3.114814904,3.234698384,3.341613447,3.06194128,3.224361925,3.051548255,3.035441356,3.202025408,3.177634003,2.821162261,2.754217914,3.138739567
"InChI=1S/C22H22O9/c1-28-12-4-2-11(3-5-12)15-10-29-16-8-13(6-7-14(16)18(15)24)30-22-21(27)20(26)19(25)17(9-23)31-22/h2-8,10,17,19-23,25-27H,9H2,1H3",0.676015878,5.526592337,2.692660894,3.010446013,3.181975185,2.938897588,2.980620954,3.112044911,3.05359955,3.225713601,3.173556426,3.217403547,2.911804137,3.172410619,3.149910882,3.2677408,3.216426846,3.215927183,3.273671309,3.182939573,2.913990797,3.259817374,2.951799599,3.088163243,3.322866132,3.086030876,3.135149782,3.177828594,2.960872115,3.03599656,2.514063342,3.157646073,3.191599627,3.228480501,3.221580361,2.782073492,2.98567333,3.045405048,3.226601383,3.014246973,3.217191948,2.953152801,3.218777334,3.199462746,3.435297382,3.249547229,3.170183473,3.276628066,3.229710808,3.088620946
"InChI=1S/C28H34O14/c1-11-21(32)23(34)25(36)27(38-11)42-26-24(35)22(33)19(10-29)41-28(26)39-14-7-15(30)20-16(31)9-17(40-18(20)8-14)12-3-5-13(37-2)6-4-12/h3-8,11,17,19,21-30,32-36H,9-10H2,1-2H3",0.883086863,7.122932177,1.782477408,2.94433662,3.176526488,3.167305232,3.109345993,3.503347433,2.666454163,2.644584988,3.392346784,3.35255772,3.556892075,3.251928937,3.21365315,3.029944176,3.321668995,2.98885561,3.256994761,3.094907037,2.998313329,3.196357686,3.111810411,3.170593095,3.336271627,2.821825403,3.268002869,3.244229687,2.985188211,3.184590763,3.094278749,3.253053407,3.215952727,3.210882529,3.219038764,2.962993272,3.089751139,2.982107453,3.175485659,2.907321418,3.458569655,2.95839587,3.17461433,2.940119609,3.140192369,3.183809946,3.15172413,2.928195344,2.951109352,3.141607496
"InChI=1S/C22H22O10/c1-29-11-4-2-10(3-5-11)13-9-30-15-7-12(6-14(24)17(15)18(13)25)31-22-21(28)20(27)19(26)16(8-23)32-22/h2-7,9,16,19-24,26-28H,8H2,1H3",0.689335294,5.749627811,2.56564069,2.968407287,3.165502496,2.850070283,2.944745321,3.132094145,2.991541074,3.060479313,3.213185199,3.268938872,2.830297922,3.227089942,3.131236624,3.344280242,3.201834586,3.245012654,3.301740011,3.208291507,2.945265928,3.259442806,2.981846369,3.040501471,3.304523792,3.115723765,3.129406899,3.183667015,2.92917125,3.008120211,2.524031192,3.163315291,3.172892455,3.329997572,3.058504064,2.736824345,2.932799551,3.023805356,3.17590427,3.031805016,3.087446815,3.034226386,3.173990532,3.236719992,3.315258454,3.112112602,3.146481236,3.36252024,3.212662271,3.037604031
"InChI=1S/C30H26O13/c31-16-6-1-14(2-7-16)3-10-22(35)40-13-21-24(36)26(38)27(39)30(42-21)43-29-25(37)23-19(34)11-18(33)12-20(23)41-28(29)15-4-8-17(32)9-5-15/h1-12,21,24,26-27,30-34,36,38-39H,13H2",0.922996278,6.631279303,2.354081963,2.864445884,3.128345029,2.923690164,3.351106135,3.119760408,3.072021263,2.637563382,3.307475353,3.401725685,3.126398455,3.262971659,3.087271848,3.240637908,3.0791568,3.233584941,3.085113183,3.07928247,3.338493438,3.088988168,3.403481725,3.06827954,3.147050457,3.043552095,3.030629828,3.175271095,2.941089043,3.047614727,3.404430875,3.165153135,3.148135524,3.209866246,3.105896974,2.929119324,2.853997242,2.905249731,3.305298832,3.284699271,3.542405721,3.140799222,3.143570391,2.894195966,3.258793776,3.184604162,2.922758295,3.060867277,2.955637616,3.08304577
"InChI=1S/C27H43NO2/c1-16-7-12-27(28-15-16)17(2)24-23(30-27)14-22-20-6-5-18-13-19(29)8-10-25(18,3)21(20)9-11-26(22,24)4/h5,16-17,19-24,28-29H,6-15H2,1-4H3",0.955333489,4.491845894,3.391534763,3.668863915,3.653288091,3.593303478,3.324055807,3.182822442,3.806427628,4.797673785,3.241776114,2.168988986,3.226164234,3.317280969,2.739651929,3.458037576,3.057339586,3.445618926,3.347587175,3.212336611,3.614414393,3.223043847,3.310253375,3.287642395,3.202888917,2.939792249,3.303339411,3.187132702,3.128607202,3.385718543,3.134047743,3.467960492,3.212388313,2.999853246,3.291906144,3.162455648,3.195362822,3.128788141,3.184883418,2.853794807,3.499374966,3.268902657,3.087360278,2.802835825,3.27005865,3.194672674,3.013552039,3.226147542,3.374686373,3.162107944
"InChI=1S/C21H20O10/c22-7-14-17(27)18(28)19(29)21(31-14)16-11(25)5-10(24)15-12(26)6-13(30-20(15)16)8-1-3-9(23)4-2-8/h1-6,14,17-19,21-25,27-29H,7H2",0.717550253,5.906425288,2.605281185,2.896430682,3.102687199,2.615610544,2.932634741,3.009115212,3.020192899,2.828138342,3.205767654,3.275406555,2.667164222,3.395898946,3.011039729,3.55595781,3.027074708,3.475673806,3.246608357,3.23132174,3.339746814,3.383779612,3.252205744,2.755434181,3.020668412,2.857948406,3.180106636,3.381049347,2.822172583,2.92101644,3.730620417,2.714966395,3.051027331,2.944047957,3.119710929,2.947714207,2.923416608,2.72399416,3.161558371,2.981750832,2.842976782,2.928311106,3.015770341,3.354820239,3.214848635,3.011151163,3.04669932,3.374842505,3.170934565,3.149214315
